nn,md,nc,umap_metric,mcs,ms,eps,hdb_metric,Clusters,Silhouette,NoiseRatio,Score,TimeSec
80,0.0,24,euclidean,200,50,0.0,euclidean,47,0.5986327528953552,0.27666742306550995,0.32196532982984527,41.75
80,0.0,24,euclidean,200,50,0.1,euclidean,47,0.5986327528953552,0.27666742306550995,0.32196532982984527,40.002
80,0.0,16,euclidean,200,50,0.2,euclidean,40,0.5601662397384644,0.2383180017106251,0.32184823802783924,38.787
50,0.0,16,euclidean,200,80,0.2,euclidean,46,0.6279947757720947,0.3069699244183002,0.32102485135379455,32.405
120,0.1,24,euclidean,300,50,0.2,euclidean,24,0.5319213271141052,0.21131456300511442,0.3206067641089908,51.546
120,0.05,8,euclidean,500,80,0.2,euclidean,24,0.5606685876846313,0.24027300179790187,0.32039558588672945,48.592
120,0.05,8,euclidean,500,80,0.1,euclidean,24,0.5606685876846313,0.24027300179790187,0.32039558588672945,50.222
120,0.05,8,euclidean,500,80,0.0,euclidean,24,0.5606685876846313,0.24027300179790187,0.32039558588672945,48.368
80,0.0,16,euclidean,200,120,0.1,euclidean,33,0.5268495678901672,0.2068634467349753,0.3199861211551919,43.032
80,0.0,16,euclidean,200,120,0.0,euclidean,33,0.5268495678901672,0.2068634467349753,0.3199861211551919,43.802
80,0.05,8,euclidean,500,50,0.2,euclidean,31,0.584472119808197,0.26485014575223864,0.3196219740559584,42.203
80,0.05,8,euclidean,500,50,0.0,euclidean,31,0.584472119808197,0.26485014575223864,0.3196219740559584,41.288
80,0.05,8,euclidean,500,50,0.1,euclidean,31,0.584472119808197,0.26485014575223864,0.3196219740559584,39.989
50,0.05,8,euclidean,500,80,0.2,euclidean,26,0.5590878129005432,0.23947005533348462,0.31961775756705857,37.016
50,0.05,8,euclidean,500,80,0.0,euclidean,26,0.5590878129005432,0.23947005533348462,0.31961775756705857,40.197
50,0.05,8,euclidean,500,80,0.1,euclidean,26,0.5590878129005432,0.23947005533348462,0.31961775756705857,38.779
120,0.0,8,euclidean,200,50,0.0,euclidean,47,0.6027767658233643,0.2833877358655239,0.31938902995784035,41.209
50,0.0,24,euclidean,200,80,0.2,euclidean,47,0.6278343796730042,0.3084536298416799,0.31938074983132425,33.863
120,0.05,8,euclidean,300,80,0.0,euclidean,27,0.5702702403068542,0.25092077013039155,0.3193494701764627,47.331
120,0.05,8,euclidean,300,80,0.2,euclidean,27,0.5702702403068542,0.25092077013039155,0.3193494701764627,44.847
120,0.05,8,euclidean,300,80,0.1,euclidean,27,0.5702702403068542,0.25092077013039155,0.3193494701764627,45.973
80,0.0,16,euclidean,200,80,0.1,euclidean,46,0.6202301383018494,0.3012969330936131,0.31893320520823626,32.79
80,0.0,16,euclidean,200,80,0.0,euclidean,46,0.6202301383018494,0.3012969330936131,0.31893320520823626,35.274
120,0.05,8,euclidean,300,50,0.1,euclidean,32,0.6051581501960754,0.2863376913543612,0.3188204588417142,38.208
120,0.05,8,euclidean,300,50,0.0,euclidean,32,0.6051581501960754,0.2863376913543612,0.3188204588417142,41.068
80,0.05,24,euclidean,300,80,0.1,euclidean,31,0.6100141406059265,0.291504477299307,0.3185096633066195,39.039
80,0.05,24,euclidean,300,80,0.2,euclidean,31,0.6100141406059265,0.291504477299307,0.3185096633066195,36.759
80,0.05,24,euclidean,300,80,0.0,euclidean,31,0.6100141406059265,0.291504477299307,0.3185096633066195,37.182
120,0.05,8,euclidean,500,50,0.0,euclidean,25,0.5652373433113098,0.2469584038820716,0.31827893942923824,46.881
120,0.05,8,euclidean,500,50,0.1,euclidean,25,0.5652373433113098,0.2469584038820716,0.31827893942923824,45.388
120,0.05,8,euclidean,500,50,0.2,euclidean,25,0.5652373433113098,0.2469584038820716,0.31827893942923824,46.707
50,0.0,24,euclidean,200,50,0.1,euclidean,48,0.5878725051879883,0.27015657456056136,0.3177159306274269,38.994
50,0.0,24,euclidean,200,50,0.0,euclidean,48,0.5878725051879883,0.27015657456056136,0.3177159306274269,36.207
120,0.0,16,euclidean,200,80,0.0,euclidean,43,0.6075454354286194,0.2902651468868369,0.3172802885417825,42.715
120,0.0,16,euclidean,200,80,0.1,euclidean,43,0.6075454354286194,0.2902651468868369,0.3172802885417825,43.377
50,0.0,24,euclidean,200,80,0.0,euclidean,48,0.6307492256164551,0.31367278186039205,0.31707644375606303,34.401
50,0.0,24,euclidean,200,80,0.1,euclidean,48,0.6307492256164551,0.31367278186039205,0.31707644375606303,34.8
50,0.05,16,euclidean,300,120,0.0,euclidean,26,0.5790378451347351,0.26240639564314266,0.31663144949159244,36.107
50,0.05,16,euclidean,300,120,0.2,euclidean,26,0.5790378451347351,0.26240639564314266,0.31663144949159244,37.011
50,0.05,16,euclidean,300,120,0.1,euclidean,26,0.5790378451347351,0.26240639564314266,0.31663144949159244,37.401
120,0.05,16,euclidean,300,80,0.0,euclidean,27,0.5683086514472961,0.25179353802649723,0.3165151134207989,48.401
120,0.05,16,euclidean,300,80,0.1,euclidean,27,0.5683086514472961,0.25179353802649723,0.3165151134207989,49.404
120,0.05,16,euclidean,300,80,0.2,euclidean,27,0.5683086514472961,0.25179353802649723,0.3165151134207989,48.413
50,0.05,24,euclidean,500,50,0.2,euclidean,24,0.5543825626373291,0.23793398383633857,0.31644857880099053,41.365
50,0.05,24,euclidean,500,50,0.1,euclidean,24,0.5543825626373291,0.23793398383633857,0.31644857880099053,41.387
50,0.05,24,euclidean,500,50,0.0,euclidean,24,0.5543825626373291,0.23793398383633857,0.31644857880099053,39.198
80,0.05,16,euclidean,500,80,0.2,euclidean,25,0.5741082429885864,0.25769344900417185,0.3164147939844146,45.889
80,0.05,16,euclidean,500,80,0.0,euclidean,25,0.5741082429885864,0.25769344900417185,0.3164147939844146,44.955
80,0.05,16,euclidean,500,80,0.1,euclidean,25,0.5741082429885864,0.25769344900417185,0.3164147939844146,42.474
50,0.05,8,euclidean,300,80,0.2,euclidean,28,0.5653622150421143,0.2490355914748032,0.31632662356731106,38.09
50,0.05,8,euclidean,300,80,0.0,euclidean,28,0.5653622150421143,0.2490355914748032,0.31632662356731106,37.525
50,0.05,8,euclidean,300,80,0.1,euclidean,28,0.5653622150421143,0.2490355914748032,0.31632662356731106,35.728
120,0.0,24,euclidean,200,50,0.0,euclidean,47,0.5811904072761536,0.2654959939953569,0.31569441328079667,49.405
120,0.0,24,euclidean,200,50,0.1,euclidean,47,0.5811904072761536,0.2654959939953569,0.31569441328079667,46.028
50,0.0,16,euclidean,200,80,0.0,euclidean,48,0.6290029287338257,0.3138473354396132,0.3151555932942125,32.142
50,0.0,16,euclidean,200,80,0.1,euclidean,48,0.6290029287338257,0.3138473354396132,0.3151555932942125,33.534
80,0.0,8,euclidean,300,120,0.1,euclidean,32,0.5362290740013123,0.22119429558903106,0.3150347784122812,41.036
80,0.0,8,euclidean,300,120,0.0,euclidean,32,0.5362290740013123,0.22119429558903106,0.3150347784122812,40.484
120,0.05,16,euclidean,300,50,0.2,euclidean,32,0.6142422556877136,0.29963867409101225,0.3146035815967014,41.742
120,0.0,16,euclidean,300,120,0.0,euclidean,32,0.5740428566932678,0.25982300267066977,0.31421985402259806,44.637
120,0.0,16,euclidean,300,120,0.1,euclidean,32,0.5740428566932678,0.25982300267066977,0.31421985402259806,47.836
120,0.0,16,euclidean,300,120,0.2,euclidean,32,0.5740428566932678,0.25982300267066977,0.31421985402259806,47.971
120,0.05,16,euclidean,500,80,0.2,euclidean,24,0.5642771124839783,0.2501352790238964,0.3141418334600819,46.04
120,0.05,16,euclidean,500,80,0.1,euclidean,24,0.5642771124839783,0.2501352790238964,0.3141418334600819,47.052
120,0.05,16,euclidean,500,80,0.0,euclidean,24,0.5642771124839783,0.2501352790238964,0.3141418334600819,46.172
120,0.1,24,euclidean,300,50,0.1,euclidean,25,0.5305879712104797,0.21723192934071114,0.3133560418697686,49.563
120,0.1,24,euclidean,300,50,0.0,euclidean,25,0.5305879712104797,0.21723192934071114,0.3133560418697686,50.328
120,0.05,24,euclidean,300,50,0.0,euclidean,32,0.6030140519142151,0.28981130758086193,0.31320274433335316,46.181
120,0.05,24,euclidean,300,50,0.1,euclidean,32,0.6030140519142151,0.28981130758086193,0.31320274433335316,44.358
80,0.05,16,euclidean,500,120,0.0,euclidean,25,0.5724179148674011,0.2594389847963833,0.31297893007101785,44.381
80,0.05,16,euclidean,500,120,0.2,euclidean,25,0.5724179148674011,0.2594389847963833,0.31297893007101785,42.581
80,0.05,16,euclidean,500,120,0.1,euclidean,25,0.5724179148674011,0.2594389847963833,0.31297893007101785,44.685
50,0.05,16,euclidean,500,50,0.2,euclidean,24,0.5573572516441345,0.2453525109532371,0.31200474069089745,37.681
50,0.05,16,euclidean,500,50,0.1,euclidean,24,0.5573572516441345,0.2453525109532371,0.31200474069089745,39.506
50,0.05,16,euclidean,500,50,0.0,euclidean,24,0.5573572516441345,0.2453525109532371,0.31200474069089745,37.557
50,0.05,16,euclidean,500,120,0.0,euclidean,24,0.5511081218719482,0.23940023390179616,0.3117078879701521,41.566
50,0.05,16,euclidean,500,120,0.1,euclidean,24,0.5511081218719482,0.23940023390179616,0.3117078879701521,39.903
50,0.05,16,euclidean,500,120,0.2,euclidean,24,0.5511081218719482,0.23940023390179616,0.3117078879701521,38.395
120,0.1,24,euclidean,500,80,0.2,euclidean,22,0.5515539646148682,0.2399238946394596,0.31163006997540854,46.466
120,0.1,24,euclidean,500,80,0.1,euclidean,22,0.5515539646148682,0.2399238946394596,0.31163006997540854,46.764
120,0.1,24,euclidean,500,80,0.0,euclidean,22,0.5515539646148682,0.2399238946394596,0.31163006997540854,45.477
80,0.05,24,euclidean,300,120,0.0,euclidean,25,0.5107297897338867,0.20030023215626036,0.31042955757762636,47.647
80,0.05,24,euclidean,300,120,0.1,euclidean,25,0.5107297897338867,0.20030023215626036,0.31042955757762636,49.126
80,0.05,24,euclidean,300,120,0.2,euclidean,25,0.5107297897338867,0.20030023215626036,0.31042955757762636,46.483
50,0.05,24,euclidean,300,80,0.0,euclidean,28,0.545468807220459,0.23580443016984062,0.30966437705061833,41.195
50,0.05,24,euclidean,300,80,0.2,euclidean,28,0.545468807220459,0.23580443016984062,0.30966437705061833,39.837
50,0.05,24,euclidean,300,80,0.1,euclidean,28,0.545468807220459,0.23580443016984062,0.30966437705061833,42.854
50,0.0,8,euclidean,200,120,0.2,euclidean,41,0.5689788460731506,0.25942152943846114,0.3095573166346895,32.541
120,0.1,16,euclidean,500,50,0.0,euclidean,22,0.5447986125946045,0.23639791233919252,0.308400700255412,46.261
120,0.1,16,euclidean,500,50,0.2,euclidean,22,0.5447986125946045,0.23639791233919252,0.308400700255412,44.438
120,0.1,16,euclidean,500,50,0.1,euclidean,22,0.5447986125946045,0.23639791233919252,0.308400700255412,45.152
120,0.1,8,euclidean,500,50,0.2,euclidean,24,0.5531224608421326,0.24472411806804098,0.3083983427740916,50.01
120,0.1,8,euclidean,500,50,0.1,euclidean,24,0.5531224608421326,0.24472411806804098,0.3083983427740916,48.01
120,0.1,8,euclidean,500,50,0.0,euclidean,24,0.5531224608421326,0.24472411806804098,0.3083983427740916,48.971
80,0.0,8,euclidean,200,50,0.0,euclidean,51,0.6038479208946228,0.29593813821152404,0.30790978268309876,33.01
80,0.0,8,euclidean,200,50,0.1,euclidean,51,0.6038479208946228,0.29593813821152404,0.30790978268309876,34.29
50,0.0,24,euclidean,200,120,0.2,euclidean,45,0.6394887566566467,0.33161688980432547,0.30787186685232126,33.639
50,0.0,24,euclidean,200,120,0.1,euclidean,45,0.6394887566566467,0.33161688980432547,0.30787186685232126,32.314
50,0.0,24,euclidean,200,120,0.0,euclidean,45,0.6394887566566467,0.33161688980432547,0.30787186685232126,33.46
50,0.0,8,euclidean,200,50,0.0,euclidean,51,0.6033574342727661,0.29560648641100384,0.30775094786176227,44.802
50,0.0,8,euclidean,200,50,0.1,euclidean,51,0.6033574342727661,0.29560648641100384,0.30775094786176227,35.797
80,0.0,16,euclidean,200,50,0.0,euclidean,48,0.5898163318634033,0.2820785840213654,0.30773774784203795,36.23
80,0.0,16,euclidean,200,50,0.1,euclidean,48,0.5898163318634033,0.2820785840213654,0.30773774784203795,35.048
120,0.0,8,euclidean,200,50,0.2,euclidean,39,0.5486992597579956,0.24158215364206043,0.3071171061159352,49.552
50,0.05,24,euclidean,500,80,0.0,euclidean,25,0.5373380780220032,0.23028853706645255,0.3070495409555506,41.174
50,0.05,24,euclidean,500,80,0.1,euclidean,25,0.5373380780220032,0.23028853706645255,0.3070495409555506,45.536
50,0.05,24,euclidean,500,80,0.2,euclidean,25,0.5373380780220032,0.23028853706645255,0.3070495409555506,45.13
80,0.05,8,euclidean,300,50,0.0,euclidean,35,0.5940939784049988,0.2871755485346227,0.3069184298703761,38.225
80,0.05,8,euclidean,300,50,0.1,euclidean,35,0.5940939784049988,0.2871755485346227,0.3069184298703761,38.733
80,0.05,8,euclidean,300,50,0.2,euclidean,35,0.5940939784049988,0.2871755485346227,0.3069184298703761,38.529
80,0.05,24,euclidean,500,80,0.0,euclidean,23,0.5284852981567383,0.22192742062175985,0.30655787753497843,46.475
80,0.05,24,euclidean,500,80,0.1,euclidean,23,0.5284852981567383,0.22192742062175985,0.30655787753497843,43.966
80,0.05,24,euclidean,500,80,0.2,euclidean,23,0.5284852981567383,0.22192742062175985,0.30655787753497843,44.95
50,0.0,8,euclidean,200,120,0.1,euclidean,42,0.5692996382713318,0.26373300284522333,0.30556663542610846,33.25
50,0.0,8,euclidean,200,120,0.0,euclidean,42,0.5692996382713318,0.26373300284522333,0.30556663542610846,32.848
120,0.05,16,euclidean,300,50,0.0,euclidean,33,0.6118499636650085,0.30642880832271463,0.3054211553422939,42.661
120,0.05,16,euclidean,300,50,0.1,euclidean,33,0.6118499636650085,0.30642880832271463,0.3054211553422939,42.167
50,0.05,24,euclidean,500,120,0.0,euclidean,24,0.5547631978988647,0.250379654034806,0.30438354386405875,42.128
50,0.05,24,euclidean,500,120,0.2,euclidean,24,0.5547631978988647,0.250379654034806,0.30438354386405875,43.652
50,0.05,24,euclidean,500,120,0.1,euclidean,24,0.5547631978988647,0.250379654034806,0.30438354386405875,42.752
50,0.05,24,euclidean,300,50,0.2,euclidean,33,0.5780395269393921,0.2740316640192707,0.3040078629201214,39.442
50,0.05,24,euclidean,300,50,0.0,euclidean,33,0.5780395269393921,0.2740316640192707,0.3040078629201214,41.537
50,0.05,24,euclidean,300,50,0.1,euclidean,33,0.5780395269393921,0.2740316640192707,0.3040078629201214,41.894
80,0.05,8,euclidean,500,120,0.0,euclidean,24,0.5179561972618103,0.2162195185812285,0.3017366786805818,46.493
80,0.05,8,euclidean,500,120,0.1,euclidean,24,0.5179561972618103,0.2162195185812285,0.3017366786805818,48.67
80,0.05,8,euclidean,500,120,0.2,euclidean,24,0.5179561972618103,0.2162195185812285,0.3017366786805818,47.12
120,0.05,24,euclidean,500,120,0.1,euclidean,24,0.5510479807853699,0.24945452006493393,0.3015934607204359,53.34
120,0.05,24,euclidean,500,120,0.0,euclidean,24,0.5510479807853699,0.24945452006493393,0.3015934607204359,50.824
120,0.05,24,euclidean,500,120,0.2,euclidean,24,0.5510479807853699,0.24945452006493393,0.3015934607204359,51.386
120,0.1,24,euclidean,500,50,0.0,euclidean,21,0.5138089060783386,0.21237933983836338,0.30142956623997524,50.124
120,0.1,24,euclidean,500,50,0.1,euclidean,21,0.5138089060783386,0.21237933983836338,0.30142956623997524,50.303
120,0.1,24,euclidean,500,50,0.2,euclidean,21,0.5138089060783386,0.21237933983836338,0.30142956623997524,50.133
50,0.05,24,euclidean,300,120,0.1,euclidean,27,0.5563828945159912,0.2566286721709229,0.2997542223450683,44.456
50,0.05,24,euclidean,300,120,0.2,euclidean,27,0.5563828945159912,0.2566286721709229,0.2997542223450683,43.805
50,0.05,24,euclidean,300,120,0.0,euclidean,27,0.5563828945159912,0.2566286721709229,0.2997542223450683,43.852
80,0.05,24,euclidean,500,120,0.1,euclidean,23,0.5076401233673096,0.20822496465290022,0.2994151587144094,43.771
80,0.05,24,euclidean,500,120,0.0,euclidean,23,0.5076401233673096,0.20822496465290022,0.2994151587144094,48.155
80,0.05,24,euclidean,500,120,0.2,euclidean,23,0.5076401233673096,0.20822496465290022,0.2994151587144094,45.943
80,0.0,8,euclidean,200,50,0.2,euclidean,42,0.5526542663574219,0.2536088952503971,0.2990453711070248,36.273
120,0.05,24,euclidean,300,120,0.0,euclidean,28,0.5593025088310242,0.2628078688753513,0.2964946399556729,48.12
120,0.05,24,euclidean,300,120,0.2,euclidean,28,0.5593025088310242,0.2628078688753513,0.2964946399556729,50.829
120,0.05,24,euclidean,300,120,0.1,euclidean,28,0.5593025088310242,0.2628078688753513,0.2964946399556729,49.318
120,0.05,16,euclidean,500,120,0.1,euclidean,23,0.5020576119422913,0.20805041107367905,0.2940072008686122,50.714
120,0.05,16,euclidean,500,120,0.0,euclidean,23,0.5020576119422913,0.20805041107367905,0.2940072008686122,53.044
120,0.05,16,euclidean,500,120,0.2,euclidean,23,0.5020576119422913,0.20805041107367905,0.2940072008686122,50.083
120,0.05,8,euclidean,500,120,0.0,euclidean,23,0.5293603539466858,0.23604880518075022,0.29331154876593557,51.826
120,0.05,8,euclidean,500,120,0.2,euclidean,23,0.5293603539466858,0.23604880518075022,0.29331154876593557,50.404
120,0.05,8,euclidean,500,120,0.1,euclidean,23,0.5293603539466858,0.23604880518075022,0.29331154876593557,48.725
80,0.05,8,euclidean,200,80,0.2,euclidean,43,0.6141397356987,0.32117858576690117,0.2929611499317988,33.911
80,0.1,24,euclidean,500,50,0.1,euclidean,25,0.5613894462585449,0.2689521548639355,0.29243729139460944,42.478
80,0.1,24,euclidean,500,50,0.0,euclidean,25,0.5613894462585449,0.2689521548639355,0.29243729139460944,43.274
80,0.1,24,euclidean,500,50,0.2,euclidean,25,0.5613894462585449,0.2689521548639355,0.29243729139460944,42.428
80,0.05,16,euclidean,200,120,0.2,euclidean,30,0.5556322336196899,0.2642217528670425,0.2914104807526474,42.75
80,0.05,8,euclidean,200,80,0.1,euclidean,44,0.6134510636329651,0.32299394299080103,0.29045712064216406,33.843
80,0.05,8,euclidean,200,80,0.0,euclidean,44,0.6134510636329651,0.32299394299080103,0.29045712064216406,36.226
80,0.0,8,euclidean,200,80,0.2,euclidean,41,0.5284011960029602,0.23891148387997696,0.28948971212298324,37.503
50,0.1,8,euclidean,300,50,0.2,euclidean,29,0.5464403629302979,0.2576585382883276,0.2887818246419703,35.487
50,0.1,8,euclidean,300,50,0.0,euclidean,29,0.5464403629302979,0.2576585382883276,0.2887818246419703,38.751
50,0.1,8,euclidean,300,50,0.1,euclidean,29,0.5464403629302979,0.2576585382883276,0.2887818246419703,36.517
80,0.1,24,euclidean,300,50,0.0,euclidean,30,0.567192018032074,0.27853514636317617,0.2886568716688978,37.993
80,0.1,24,euclidean,300,50,0.1,euclidean,30,0.567192018032074,0.27853514636317617,0.2886568716688978,36.755
80,0.1,24,euclidean,300,50,0.2,euclidean,30,0.567192018032074,0.27853514636317617,0.2886568716688978,37.332
80,0.05,24,euclidean,200,50,0.2,euclidean,41,0.5721001029014587,0.28350992337097874,0.28859017953048,39.783
80,0.05,24,euclidean,200,80,0.2,euclidean,41,0.6093246340751648,0.3210214875456021,0.2883031465295627,36.464
80,0.05,16,euclidean,200,50,0.2,euclidean,42,0.5760712623596191,0.2878039414198188,0.28826732093980034,38.914
120,0.05,24,euclidean,200,80,0.2,euclidean,35,0.5374398231506348,0.24968143971792142,0.2877583834327133,51.075
120,0.1,16,euclidean,500,80,0.0,euclidean,25,0.5391573905944824,0.2514269755101328,0.2877304150843496,44.476
120,0.1,16,euclidean,500,80,0.1,euclidean,25,0.5391573905944824,0.2514269755101328,0.2877304150843496,46.064
120,0.1,16,euclidean,500,80,0.2,euclidean,25,0.5391573905944824,0.2514269755101328,0.2877304150843496,44.475
120,0.0,24,euclidean,200,80,0.0,euclidean,38,0.5128648281097412,0.22526139398488365,0.28760343412485756,53.899
120,0.0,24,euclidean,200,80,0.1,euclidean,38,0.5128648281097412,0.22526139398488365,0.28760343412485756,53.393
80,0.05,16,euclidean,200,80,0.2,euclidean,42,0.6013399362564087,0.31377751400792475,0.28756242224848394,37.764
80,0.05,16,euclidean,200,120,0.0,euclidean,31,0.5544666647911072,0.26694478870289234,0.28752187608821483,44.862
80,0.05,16,euclidean,200,120,0.1,euclidean,31,0.5544666647911072,0.26694478870289234,0.28752187608821483,42.527
120,0.0,24,euclidean,200,120,0.2,euclidean,37,0.5532277822494507,0.2663163958176962,0.28691138643175446,46.998
120,0.05,8,euclidean,200,50,0.2,euclidean,41,0.5838962197303772,0.2971251025502278,0.2867711171801494,39.176
80,0.05,24,euclidean,200,50,0.0,euclidean,44,0.5820817351341248,0.2953621114000943,0.2867196237340305,45.452
80,0.05,24,euclidean,200,50,0.1,euclidean,44,0.5820817351341248,0.2953621114000943,0.2867196237340305,38.911
80,0.05,8,euclidean,200,50,0.2,euclidean,43,0.5729214549064636,0.2868613520920246,0.286060102814439,37.23
50,0.1,16,euclidean,500,50,0.2,euclidean,25,0.556795597076416,0.27097697638290075,0.28581862069351527,35.408
50,0.1,16,euclidean,500,50,0.1,euclidean,25,0.556795597076416,0.27097697638290075,0.28581862069351527,37.715
50,0.1,16,euclidean,500,50,0.0,euclidean,25,0.556795597076416,0.27097697638290075,0.28581862069351527,35.722
120,0.1,8,euclidean,300,50,0.1,euclidean,30,0.5583643913269043,0.272547958595891,0.2858164327310133,45.331
120,0.1,8,euclidean,300,50,0.0,euclidean,30,0.5583643913269043,0.272547958595891,0.2858164327310133,46.425
120,0.1,8,euclidean,300,50,0.2,euclidean,30,0.5583643913269043,0.272547958595891,0.2858164327310133,43.055
80,0.1,24,euclidean,300,80,0.1,euclidean,26,0.5578117966651917,0.27270505681719004,0.2851067398480016,37.799
80,0.1,24,euclidean,300,80,0.2,euclidean,26,0.5578117966651917,0.27270505681719004,0.2851067398480016,38.467
80,0.1,24,euclidean,300,80,0.0,euclidean,26,0.5578117966651917,0.27270505681719004,0.2851067398480016,39.648
50,0.1,8,euclidean,500,50,0.2,euclidean,24,0.5392126441001892,0.2544642077885807,0.2847484363116085,35.256
50,0.1,8,euclidean,500,50,0.0,euclidean,24,0.5392126441001892,0.2544642077885807,0.2847484363116085,36.633
50,0.1,8,euclidean,500,50,0.1,euclidean,24,0.5392126441001892,0.2544642077885807,0.2847484363116085,35.239
80,0.05,8,euclidean,200,50,0.1,euclidean,46,0.5843097567558289,0.3000750580390651,0.28423469871676377,37.459
80,0.05,8,euclidean,200,50,0.0,euclidean,46,0.5843097567558289,0.3000750580390651,0.28423469871676377,38.153
80,0.05,24,euclidean,200,80,0.1,euclidean,42,0.6080988645553589,0.3238667108869067,0.28423215366845217,34.345
80,0.05,24,euclidean,200,80,0.0,euclidean,42,0.6080988645553589,0.3238667108869067,0.28423215366845217,34.569
80,0.0,8,euclidean,200,120,0.2,euclidean,34,0.4998682141304016,0.21564349176979875,0.28422472236060287,41.255
80,0.05,16,euclidean,200,80,0.0,euclidean,43,0.6001474261283875,0.31639581769624187,0.2837516084321456,37.579
80,0.05,16,euclidean,200,80,0.1,euclidean,43,0.6001474261283875,0.31639581769624187,0.2837516084321456,36.899
50,0.05,16,euclidean,300,50,0.1,euclidean,39,0.600652813911438,0.3169194784339053,0.2837333354775327,30.996
50,0.05,16,euclidean,300,50,0.2,euclidean,39,0.600652813911438,0.3169194784339053,0.2837333354775327,32.419
50,0.05,16,euclidean,300,50,0.0,euclidean,39,0.600652813911438,0.3169194784339053,0.2837333354775327,31.625
120,0.05,24,euclidean,200,80,0.0,euclidean,36,0.5362680554389954,0.25301541308104525,0.2832526423579501,48.466
120,0.05,24,euclidean,200,80,0.1,euclidean,36,0.5362680554389954,0.25301541308104525,0.2832526423579501,51.134
120,0.0,24,euclidean,200,120,0.0,euclidean,38,0.5517550706863403,0.26877760128471434,0.282977469401626,47.381
120,0.0,24,euclidean,200,120,0.1,euclidean,38,0.5517550706863403,0.26877760128471434,0.282977469401626,48.131
80,0.0,8,euclidean,200,80,0.0,euclidean,43,0.5282711386680603,0.24556197524830248,0.2827091634197578,37.467
80,0.0,8,euclidean,200,80,0.1,euclidean,43,0.5282711386680603,0.24556197524830248,0.2827091634197578,39.479
80,0.1,24,euclidean,500,80,0.2,euclidean,24,0.5542562007904053,0.27183228892108435,0.2824239118693209,42.457
80,0.1,24,euclidean,500,80,0.0,euclidean,24,0.5542562007904053,0.27183228892108435,0.2824239118693209,43.138
80,0.1,24,euclidean,500,80,0.1,euclidean,24,0.5542562007904053,0.27183228892108435,0.2824239118693209,41.44
120,0.0,24,euclidean,200,80,0.2,euclidean,34,0.5005775690078735,0.21892509905915622,0.2816524699487173,53.823
120,0.1,24,euclidean,300,80,0.2,euclidean,30,0.5940894484519958,0.31246836216376617,0.2816210862882297,38.028
120,0.1,24,euclidean,300,80,0.1,euclidean,30,0.5940894484519958,0.31246836216376617,0.2816210862882297,38.777
120,0.1,24,euclidean,300,80,0.0,euclidean,30,0.5940894484519958,0.31246836216376617,0.2816210862882297,39.317
120,0.0,8,euclidean,200,120,0.2,euclidean,37,0.5554152727127075,0.2742934943881024,0.2811217783246051,43.082
80,0.05,16,euclidean,200,50,0.1,euclidean,44,0.5762506127357483,0.2961476025065894,0.2801030102291589,40.272
80,0.05,16,euclidean,200,50,0.0,euclidean,44,0.5762506127357483,0.2961476025065894,0.2801030102291589,38.627
120,0.1,16,euclidean,300,50,0.2,euclidean,30,0.544599175453186,0.264902511826005,0.27969666362718104,43.216
120,0.05,16,euclidean,200,80,0.2,euclidean,36,0.5538682341575623,0.27420621759849184,0.2796620165590704,45.538
50,0.1,8,euclidean,300,120,0.2,euclidean,26,0.5587694644927979,0.27996648571278954,0.2788029787800083,33.466
50,0.1,8,euclidean,300,120,0.0,euclidean,26,0.5587694644927979,0.27996648571278954,0.2788029787800083,36.055
50,0.1,8,euclidean,300,120,0.1,euclidean,26,0.5587694644927979,0.27996648571278954,0.2788029787800083,34.115
50,0.1,8,euclidean,300,80,0.0,euclidean,28,0.551243245601654,0.27273996753303426,0.2785032780686198,35.883
50,0.1,8,euclidean,300,80,0.2,euclidean,28,0.551243245601654,0.27273996753303426,0.2785032780686198,34.362
50,0.1,8,euclidean,300,80,0.1,euclidean,28,0.551243245601654,0.27273996753303426,0.2785032780686198,34.401
120,0.0,16,euclidean,200,120,0.2,euclidean,37,0.5516254305839539,0.2731239854073208,0.27850144517663306,47.155
50,0.05,8,euclidean,200,50,0.2,euclidean,45,0.5799810886383057,0.30222206706348514,0.2777590215748205,33.313
120,0.05,24,euclidean,200,50,0.2,euclidean,39,0.5874379277229309,0.3104435406448009,0.27699438707813,42.942
80,0.0,8,euclidean,200,120,0.0,euclidean,36,0.49963298439979553,0.2228525545916319,0.27678042980816364,40.236
80,0.0,8,euclidean,200,120,0.1,euclidean,36,0.49963298439979553,0.2228525545916319,0.27678042980816364,43.269
120,0.05,16,euclidean,200,50,0.2,euclidean,41,0.5870539546012878,0.3105831835081778,0.27647077109311,41.122
50,0.05,8,euclidean,200,80,0.2,euclidean,47,0.6081324219703674,0.33187872017315717,0.27625370179721026,29.36
80,0.05,8,euclidean,300,120,0.1,euclidean,30,0.5303252935409546,0.25413255598806056,0.27619273755289403,42.162
80,0.05,8,euclidean,300,120,0.2,euclidean,30,0.5303252935409546,0.25413255598806056,0.27619273755289403,42.477
80,0.05,8,euclidean,300,120,0.0,euclidean,30,0.5303252935409546,0.25413255598806056,0.27619273755289403,42.945
50,0.05,16,euclidean,200,50,0.2,euclidean,46,0.5845028758049011,0.3088551030738885,0.2756477727310126,33.628
